,Unnamed: 0,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
39128,39128,IJGrBQyYpCBkbZx65H5J5g,Rubio's,"2390 E Serene, Ste 700-6",Las Vegas,NV,89123,36.02075794,-115.11916687120001,4.0,118,1,"{'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'WiFi': ""'no'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsTableService': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'Alcohol': ""u'none'"", 'Caters': 'True', 'RestaurantsAttire': ""u'casual'"", 'HasTV': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}""}","Restaurants, Salad, Mexican, Caterers, Event Planning & Services, Seafood, Fast Food","{'Monday': '10:30-21:0', 'Tuesday': '10:30-21:0', 'Wednesday': '10:30-21:0', 'Thursday': '10:30-21:0', 'Friday': '10:30-21:0', 'Saturday': '10:30-21:0', 'Sunday': '11:0-20:0'}"
39165,39165,cQQbBa_Ls6Gr7Prv-qeZXw,Panera Bread,7306 Cathedral Rock Dr,Las Vegas,NV,89128,36.2207730246,-115.24233787760001,4.0,4,0,"{'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True'}","Food, Bakeries, Restaurants, Sandwiches",
39190,39190,rhyYT6qtMVxXcj9QKLiYpg,T-Bird Lounge & Restaurant,8780 Lindell Rd,Las Vegas,NV,89139,36.029869299999994,-115.2164733,3.5,56,1,"{'WiFi': ""'free'"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'full_bar'"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'Caters': 'False', 'HasTV': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'OutdoorSeating': 'False', 'RestaurantsReservations': 'False'}","Restaurants, American (Traditional), Lounges, Nightlife, Pizza, Food, Bars, Burgers","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
39239,39239,-FNquqGseSCVMWo7KbK-Tg,Chipotle Mexican Grill,4530 S Maryland Pkwy,Las Vegas,NV,89119,36.1070796309,-115.1370644881,3.5,136,1,"{'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""'beer_and_wine'"", 'HasTV': 'False', 'GoodForKids': 'True', 'NoiseLevel': ""'average'"", 'RestaurantsDelivery': 'False'}","Mexican, Fast Food, Restaurants","{'Monday': '10:45-22:0', 'Tuesday': '10:45-22:0', 'Wednesday': '10:45-22:0', 'Thursday': '10:45-22:0', 'Friday': '10:45-22:0', 'Saturday': '10:45-22:0', 'Sunday': '10:45-22:0'}"
39250,39250,DbGzA4H8xTYpRYLuSoNO3A,Monte's Pizza Restaurant,5585 Simmons St,North Las Vegas,NV,89031,36.2384285121,-115.1551001756,2.5,87,1,"{'RestaurantsReservations': 'True', 'Caters': 'False', 'RestaurantsDelivery': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""u'none'"", 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HasTV': 'True', 'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""'quiet'""}","Food, Restaurants, Sandwiches, American (New), Pizza","{'Monday': '10:0-3:0', 'Tuesday': '10:0-3:0', 'Wednesday': '10:0-3:0', 'Thursday': '10:0-3:0', 'Friday': '10:0-3:0', 'Saturday': '10:0-3:0', 'Sunday': '10:0-3:0'}"
39258,39258,Tefx_N6A6nrsdj4jHHnbYg,Le Petit Café & Bakery,"6496 Medical Center St, Ste 100",Las Vegas,NV,89148,36.07078920000001,-115.291954,4.5,211,1,"{'RestaurantsTakeOut': 'True', 'RestaurantsTableService': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'OutdoorSeating': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': True, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'HasTV': 'False', 'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'WiFi': ""u'free'"", 'RestaurantsDelivery': 'False', 'Alcohol': ""'none'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'True', 'WheelchairAccessible': 'False', 'RestaurantsReservations': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'Caters': 'True', 'RestaurantsAttire': ""'casual'""}","Themed Cafes, Cafes, Bakeries, Food, French, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-19:0', 'Saturday': '9:0-15:0', 'Sunday': '9:0-15:0'}"
39598,39598,9R2UXiCt1DgV8Yhm3WX2KA,McDonald's,2248 Paradise Rd,Las Vegas,NV,89104,36.1440933114,-115.1550114957,1.5,91,1,"{'RestaurantsDelivery': 'False', 'Alcohol': ""u'none'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'BikeParking': 'True', 'HasTV': 'False', 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': True}"", 'GoodForKids': 'True', 'NoiseLevel': ""'average'"", 'WiFi': ""'free'"", 'RestaurantsReservations': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': True, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsPriceRange2': '1'}","Restaurants, Food, Burgers, Coffee & Tea, Fast Food","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
39730,39730,ZzERMgdUTkAeFKZFDwPh-A,McDonald's,8060 W Tropical Pkwy,Las Vegas,NV,89149,36.2716326,-115.27106210000001,3.0,10,1,"{'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'False', 'HasTV': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True'}","Restaurants, Fast Food, Coffee & Tea, Burgers, Food","{'Monday': '6:0-0:0', 'Tuesday': '6:0-0:0', 'Wednesday': '6:0-0:0', 'Thursday': '6:0-0:0', 'Friday': '6:0-0:0', 'Saturday': '6:0-0:0', 'Sunday': '6:0-0:0'}"
39757,39757,SXfb2X6nTPC-IPhPiIi4Ww,Jimmy John's,7210 W Lake Mead Blvd,Las Vegas,NV,89128,36.1967709,-115.24919809999999,3.5,53,0,"{'WiFi': ""'no'"", 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'none'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'RestaurantsDelivery': 'True', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'NoiseLevel': ""u'average'"", 'HasTV': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'True'}","Food, Food Delivery Services, Delis, Sandwiches, Event Planning & Services, Caterers, Restaurants","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '10:0-21:0'}"
39794,39794,sVr_5-H0emPH9BcCiwG8xA,Side Chix Cafe,1100 N Martin Luther King Blvd,Las Vegas,NV,89106,36.1828359,-115.1607696,4.0,20,0,"{'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'NoiseLevel': ""u'quiet'"", 'BusinessAcceptsCreditCards': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': False}"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'WiFi': ""'no'"", 'BikeParking': 'True', 'HasTV': 'True', 'OutdoorSeating': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""'none'""}","Restaurants, American (Traditional), Soul Food","{'Tuesday': '10:30-20:0', 'Wednesday': '10:30-20:0', 'Thursday': '10:30-20:0', 'Friday': '10:30-20:0', 'Saturday': '10:30-20:0', 'Sunday': '10:30-20:0'}"
39795,39795,BqXuk5peVO-lIovXCv9CyQ,Veggy Street,5135 S Fort Apache Rd,Las Vegas,NV,89148,36.0949946,-115.29820149999999,4.5,214,1,"{'DriveThru': 'False', 'HasTV': 'False', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""'none'"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'WheelchairAccessible': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsTableService': 'False', 'GoodForKids': 'True', 'OutdoorSeating': 'True', 'RestaurantsReservations': 'False', 'BikeParking': 'True', 'WiFi': ""'free'"", 'RestaurantsDelivery': 'True', 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}"", 'NoiseLevel': ""'quiet'"", 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'Caters': 'True'}","Gluten-Free, Sandwiches, Vegetarian, Fast Food, Vegan, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '9:0-18:0'}"
39825,39825,065c76tt1dXBNmoGBymUgQ,Cheffini's Hot Dogs,"707 Fremont St, Ste 1050",Las Vegas,NV,89101,36.1677987235,-115.13820323040001,4.0,214,1,"{'RestaurantsDelivery': 'True', 'NoiseLevel': ""'average'"", 'Ambience': ""{'touristy': True, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'GoodForKids': 'True', 'Alcohol': ""'beer_and_wine'"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'HasTV': 'False', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'Caters': 'False', 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'free'"", 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True'}","Hot Dogs, Beer, Wine & Spirits, Restaurants, Coffee & Tea, Food","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0', 'Sunday': '11:0-23:0'}"
39887,39887,AfVp8ozD_4maZMos6AC2cQ,District: Donuts. Sliders. Brew,"3708 Las Vegas Blvd South Las Vegas Nv 89109, Fl 2, The Cosmopolitan of Las Vegas",Las Vegas,NV,89109,36.1098,-115.174603,4.0,56,1,,"Coffee & Tea, Comfort Food, Restaurants, Donuts, Food","{'Monday': '6:0-0:0', 'Tuesday': '6:0-0:0', 'Wednesday': '6:0-0:0', 'Thursday': '6:0-0:0', 'Friday': '6:0-0:0', 'Saturday': '6:0-0:0', 'Sunday': '6:0-0:0'}"
40056,40056,3hfGNd17f1wpcWdZbsRFUg,Subway,2265 E Cheyenne Ave,North Las Vegas,NV,89030,36.217370396599996,-115.1189537779,2.5,5,1,"{'RestaurantsDelivery': 'False', 'OutdoorSeating': 'False', 'Alcohol': ""u'none'"", 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""'casual'"", 'GoodForKids': 'True'}","Fast Food, Sandwiches, Restaurants","{'Monday': '8:0-23:0', 'Tuesday': '8:0-23:0', 'Wednesday': '8:0-23:0', 'Thursday': '8:0-23:0', 'Friday': '8:0-23:0', 'Saturday': '8:0-23:0', 'Sunday': '8:0-23:0'}"
40067,40067,FY9ACB0gZ7a3paI_PGDnwg,Dairy Queen,2335 W Deer Springs Way,North Las Vegas,NV,89084,36.2836294,-115.17509550000001,2.5,28,1,"{'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'NoiseLevel': ""u'average'"", 'Alcohol': ""'none'"", 'OutdoorSeating': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'RestaurantsTableService': 'True', 'DriveThru': 'True', 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'False', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'no'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Restaurants, Food, Ice Cream & Frozen Yogurt, Fast Food","{'Monday': '10:30-21:0', 'Tuesday': '10:30-21:0', 'Wednesday': '10:30-21:0', 'Thursday': '10:30-21:0', 'Friday': '10:30-22:0', 'Saturday': '10:30-22:0', 'Sunday': '10:30-21:0'}"
40070,40070,MVjkFLHNJmbQ-ZTd3QY3nQ,Rika Arepa Express,"3650 E Flamingo Rd, Ste 1",Las Vegas,NV,89121,36.115773504,-115.0957367136,4.5,88,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""'casual'"", 'DogsAllowed': 'False', 'BikeParking': 'True', 'OutdoorSeating': 'False', 'RestaurantsTableService': 'False', 'RestaurantsDelivery': 'False', 'WheelchairAccessible': 'True', 'HasTV': 'True', 'RestaurantsReservations': 'False', 'Caters': 'True', 'NoiseLevel': ""'average'"", 'BusinessAcceptsBitcoin': 'False', 'RestaurantsPriceRange2': '1', 'Alcohol': ""u'none'"", 'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': False}""}","Venezuelan, Food Trucks, Vegan, Gluten-Free, Latin American, Food, Restaurants, Street Vendors","{'Monday': '9:0-20:0', 'Tuesday': '9:0-20:0', 'Wednesday': '9:0-20:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-20:0', 'Saturday': '9:0-20:0', 'Sunday': '9:0-17:0'}"
40152,40152,JIfSollg32ifUzTw2K4PDQ,Taqueria El Buen Pastor,530 N Las Vegas Blvd,Las Vegas,NV,89101,36.174560799999995,-115.1370274,4.5,176,1,"{'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'HasTV': 'False', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Caters': 'False', 'OutdoorSeating': 'False', 'RestaurantsAttire': ""u'casual'"", 'BikeParking': 'True', 'RestaurantsDelivery': 'False', 'Alcohol': ""u'none'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Street Vendors, Mexican, Food, Food Trucks, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
40247,40247,5QsW4RdCrDhVuDHnlgnCuA,Carefree Catering,439 Rock Quarry Way,Las Vegas,NV,89032,36.221936,-115.14629280000001,3.5,12,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'NoiseLevel': ""'average'"", 'BikeParking': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'none'"", 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""u'casual'"", 'Caters': 'True', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsGoodForGroups': 'True', 'HasTV': 'False'}","Food, Food Trucks, Street Vendors, Food Stands, Restaurants","{'Monday': '5:0-16:0', 'Tuesday': '5:0-16:0', 'Wednesday': '5:0-16:0', 'Thursday': '5:0-16:0', 'Friday': '5:0-16:0', 'Saturday': '5:0-16:0', 'Sunday': '5:0-16:0'}"
40297,40297,RLLROsucXi6-E2k2Ty-Oag,Papa John's Pizza,8574 W Lake Mead Blvd,Las Vegas,NV,89128,36.201019,-115.280644,2.0,31,1,"{'GoodForKids': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'NoiseLevel': ""u'quiet'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'HasTV': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'False', 'WiFi': ""u'no'"", 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'none'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'False'}","Food, Restaurants, Food Delivery Services, Pizza","{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0', 'Sunday': '11:0-0:0'}"
40335,40335,Bhj4G0ArZqRvz9DprbNX3A,Layla Grill & Hookah,"8665 W Flamingo Rd, Ste 107",Las Vegas,NV,89147,36.1138469,-115.281062,4.5,385,1,"{'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'True', 'GoodForKids': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'free'"", 'GoodForDancing': 'False', 'Alcohol': ""u'full_bar'"", 'Caters': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsReservations': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': True, 'lot': True, 'valet': False}"", 'WheelchairAccessible': 'True', 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'RestaurantsTableService': 'True', 'RestaurantsAttire': ""u'casual'"", 'Smoking': ""u'outdoor'"", 'HappyHour': 'True', 'OutdoorSeating': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Hookah Bars, Mediterranean, Lounges, Ethnic Food, Bars, Restaurants, Nightlife, Specialty Food, Food","{'Monday': '10:15-2:30', 'Tuesday': '10:30-18:0', 'Wednesday': '19:30-2:45', 'Thursday': '10:15-2:30', 'Friday': '10:15-3:0', 'Saturday': '10:15-3:0', 'Sunday': '10:15-2:30'}"
